Comando,IDProduto,CodProd,Preco,PrecoProm,DataPromInicio,DataPromFim
"A",4650444,"294",12.99,9.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",5404388,"294",12.99,9.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",5404389,"294",12.99,9.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",5404390,"294",12.99,9.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4621891,"294",12.99,9.99,01/03/2017 23:00:00,28/06/2018 23:00:00
"A",4650466,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650467,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650468,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650469,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650470,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650471,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650472,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650473,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650474,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650475,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650476,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650477,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650482,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650483,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650484,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650485,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650486,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650487,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650488,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650489,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650490,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650491,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650492,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4650493,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4621910,"298",8.49,7.99,04/02/2017 23:00:00,28/06/2018 23:00:00
"A",4961482,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961483,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961484,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961485,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961486,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961487,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961488,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961489,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961490,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961491,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961492,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961493,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961494,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961495,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961496,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961497,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961498,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961499,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961500,"",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961501,"",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961502,"",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961503,"",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961504,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961505,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961506,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961507,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961508,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961509,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961510,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961511,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961512,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961513,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961514,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961515,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961516,"",32.94,29.65,09/07/2015,09/07/2020
"A",4961517,"",32.94,29.65,09/07/2015,09/07/2020
"A",4961518,"",32.94,29.65,09/07/2015,09/07/2020
"A",4961519,"",32.94,29.65,09/07/2015,09/07/2020
"A",4961520,"",32.94,29.65,09/07/2015,09/07/2020
"A",4961521,"",32.94,29.65,09/07/2015,09/07/2020
"A",4961522,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961523,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961524,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961525,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961526,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961527,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961528,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961529,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961530,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961531,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961532,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961533,"",32.94,29.64,09/07/2015,09/07/2020
"A",4961534,"",44.94,40.45,09/07/2015,09/07/2020
"A",4961535,"",44.94,40.45,09/07/2015,09/07/2020
"A",4961536,"",44.94,40.45,09/07/2015,09/07/2020
"A",4961537,"",44.94,40.45,09/07/2015,09/07/2020
"A",4961538,"",44.94,40.45,09/07/2015,09/07/2020
"A",4961539,"",44.94,40.45,09/07/2015,09/07/2020
"A",4961540,"",47.94,43.15,09/07/2015,09/07/2020
"A",4961541,"",47.94,43.15,09/07/2015,09/07/2020
"A",4961542,"",47.94,43.15,09/07/2015,09/07/2020
"A",4961543,"",47.94,43.15,09/07/2015,09/07/2020
"A",4961544,"",47.94,43.15,09/07/2015,09/07/2020
"A",4961545,"",47.94,43.15,09/07/2015,09/07/2020
"A",4961546,"",47.76,42.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961547,"",47.76,42.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961548,"",47.76,42.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961549,"",47.76,42.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961550,"",47.76,42.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961551,"",47.76,42.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961552,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961553,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961554,"",29.98,26.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961555,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961556,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961557,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961558,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961559,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961560,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961561,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961562,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961563,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961564,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961565,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961566,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961567,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961568,"",32.76,29.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961569,"",32.76,29.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961570,"",32.76,29.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961571,"",32.76,29.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961572,"",32.76,29.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961573,"",32.76,29.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961574,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961575,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961576,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961577,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961578,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961579,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961580,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961581,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961582,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961583,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961584,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961585,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961586,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961587,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961588,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961589,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961590,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961591,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961592,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961593,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961594,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961595,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961596,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961597,"",33.32,29.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961598,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961599,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961600,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961601,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961602,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961603,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961604,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961605,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961606,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961607,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961608,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961609,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961610,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961611,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961612,"",87.47,78.73,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961613,"",87.47,78.73,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961614,"",87.47,78.73,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961615,"",87.47,78.73,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961616,"",87.47,78.73,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961617,"",87.47,78.73,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961618,"",87.47,78.73,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961619,"",87.47,78.73,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961620,"",72.21,64.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961621,"",72.21,64.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961622,"",72.21,64.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961623,"",72.21,64.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961624,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961625,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961626,"",59.98,53.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961627,"",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961628,"",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961629,"",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961630,"",66.1,59.49,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961631,"",59.94,53.94,09/07/2015,09/07/2020
"A",4961632,"",59.94,53.94,09/07/2015,09/07/2020
"A",4961633,"",59.94,53.94,09/07/2015,09/07/2020
"A",4961634,"",59.94,53.94,09/07/2015,09/07/2020
"A",4961635,"",59.94,53.94,09/07/2015,09/07/2020
"A",4961636,"",59.94,53.94,09/07/2015,09/07/2020
"A",4961637,"",59.94,53.94,09/07/2015,09/07/2020
"A",4961638,"",59.94,53.94,09/07/2015,09/07/2020
"A",4961639,"",77.94,70.15,09/07/2015,09/07/2020
"A",4961640,"",77.94,70.15,09/07/2015,09/07/2020
"A",4961641,"",77.94,70.15,09/07/2015,09/07/2020
"A",4961642,"",77.94,70.15,09/07/2015,09/07/2020
"A",4961643,"",77.94,70.15,09/07/2015,09/07/2020
"A",4961644,"",77.94,70.15,09/07/2015,09/07/2020
"A",4961645,"",77.93,70.14,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961646,"",77.93,70.14,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961647,"",77.93,70.14,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961648,"",77.93,70.14,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961649,"",77.93,70.14,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961650,"",77.93,70.14,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961652,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961653,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961654,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961655,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961656,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961657,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961658,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961659,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961660,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961661,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961662,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4961663,"",38.87,34.99,01/07/2015 23:00:00,01/07/2020 23:00:00
"A",4651186,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651187,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651188,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651189,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651190,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651191,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651192,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651193,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651194,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651195,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651196,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651197,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651198,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651199,"",27.76,24.99,09/07/2015,09/07/2020
"A",4651200,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651201,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651202,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651203,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651204,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651205,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651206,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651207,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651208,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651209,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651210,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651211,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651212,"",29.98,26.99,09/07/2015,09/07/2020
"A",4651213,"",29.98,26.99,09/07/2015,09/07/2020
"A",4651214,"",29.98,26.99,09/07/2015,09/07/2020
"A",4651215,"",29.98,26.99,09/07/2015,09/07/2020
"A",4651216,"",29.98,26.99,09/07/2015,09/07/2020
"A",4651217,"",29.98,26.99,09/07/2015,09/07/2020
"A",4651218,"",29.98,26.99,09/07/2015,09/07/2020
"A",4651219,"",29.98,26.99,09/07/2015,09/07/2020
"A",4651220,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651221,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651222,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651223,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651224,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651225,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651226,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651227,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651228,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651229,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651230,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651231,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651232,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651233,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651234,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651235,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651236,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651237,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651238,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651239,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651240,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651241,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651242,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651243,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651244,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651245,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651246,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651247,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651248,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651249,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651250,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651251,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651252,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651253,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651254,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651255,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651256,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651257,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651258,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651259,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651260,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651261,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651262,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651263,"",57.21,51.49,09/07/2015,09/07/2020
"A",4651264,"",72.21,64.99,09/07/2015,09/07/2020
"A",4651265,"",72.21,64.99,09/07/2015,09/07/2020
"A",4651266,"",72.21,64.99,09/07/2015,09/07/2020
"A",4651267,"",72.21,64.99,09/07/2015,09/07/2020
"A",4651268,"",72.21,64.99,09/07/2015,09/07/2020
"A",4651269,"",72.21,64.99,09/07/2015,09/07/2020
"A",4651270,"",71.94,64.75,09/07/2015,09/07/2020
"A",4651271,"",71.94,64.75,09/07/2015,09/07/2020
"A",4651272,"",71.94,64.75,09/07/2015,09/07/2020
"A",4651273,"",71.94,64.75,09/07/2015,09/07/2020
"A",4651274,"",71.94,64.75,09/07/2015,09/07/2020
"A",4651275,"",71.94,64.75,09/07/2015,09/07/2020
"A",4651276,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651277,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651278,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651279,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651280,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651281,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651282,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651283,"",41.94,37.74,09/07/2015,09/07/2020
"A",4651284,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651285,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651286,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651287,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651288,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651289,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651290,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651291,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651292,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651293,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651294,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651295,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651296,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651297,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651298,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651299,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651300,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651301,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651302,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651303,"",51.1,45.99,09/07/2015,09/07/2020
"A",4651304,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651305,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651306,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651307,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651308,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651309,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651310,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651311,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651312,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651313,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651314,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651315,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651316,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651317,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651318,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651319,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651320,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651321,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651352,"",44.98,40.49,09/07/2015,09/07/2020
"A",4651353,"",44.98,40.49,09/07/2015,09/07/2020
"A",4651354,"",44.98,40.49,09/07/2015,09/07/2020
"A",4651355,"",44.98,40.49,09/07/2015,09/07/2020
"A",4651356,"",44.98,40.49,09/07/2015,09/07/2020
"A",4651357,"",44.98,40.49,09/07/2015,09/07/2020
"A",4651358,"",44.98,40.49,09/07/2015,09/07/2020
"A",4651359,"",44.98,40.49,09/07/2015,09/07/2020
"A",4651360,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651361,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651362,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651363,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651364,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651365,"",36.1,32.49,09/07/2015,09/07/2020
"A",4651366,"",38.94,35.04,09/07/2015,09/07/2020
"A",4651367,"",38.94,35.04,09/07/2015,09/07/2020
"A",4651368,"",38.94,35.04,09/07/2015,09/07/2020
"A",4651369,"",38.94,35.04,09/07/2015,09/07/2020
"A",4651370,"",38.94,35.04,09/07/2015,09/07/2020
"A",4651371,"",38.94,35.04,09/07/2015,09/07/2020
"A",4651372,"",38.94,35.04,09/07/2015,09/07/2020
"A",4651373,"",38.94,35.04,09/07/2015,09/07/2020
"A",4651374,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651375,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651376,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651377,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651378,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651379,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651380,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651381,"",42.21,37.99,09/07/2015,09/07/2020
"A",4651382,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651383,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651384,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651385,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651386,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651387,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651388,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651389,"",53.87,48.49,09/07/2015,09/07/2020
"A",4651390,"",59.98,53.99,09/07/2015,09/07/2020
"A",4651391,"",59.98,53.99,09/07/2015,09/07/2020
